case_id,province,city,group,infection_case,confirmed,latitude,longitude
820,Brazil,São Paulo,false,Oxford,57,-23.572516,-46.668437
821,Afghanistan,Āsmār,false,Boyd,152,35.0298547,71.3542319
822,China,Junchuan,false,Hallows,147,31.648038,113.229941
823,Philippines,Kinalaglagan,false,Dixon,60,13.966665,121.083337
824,Syria,Qārah,true,Spenser,181,34.1540161,36.7442377
825,Philippines,Lañgub,true,Farragut,131,7.1018539,125.5626726
826,Albania,Konispol,false,Fordem,144,39.6611469,20.1789757
827,Niger,Tchintabaraden,true,Spohn,3,15.9009759,5.8063797
828,Portugal,Lamas,false,Oak Valley,149,41.118436,-8.0408995
829,Tunisia,El Jem,true,Red Cloud,107,35.2923343,10.7041509
830,China,Dongguang,true,Schiller,196,37.888248,116.537067
831,Brazil,Bacabal,false,Ruskin,102,-4.2221443,-44.7855844
832,Vietnam,Trảng Bàng,false,Chive,153,11.0328111,106.3645677
833,China,Chadi,true,Hintze,173,22.923431,112.732632
834,China,Shaba,true,Texas,146,31.839141,103.732815
835,Russia,Lesnoye,false,Forster,144,55.0155118,22.2004824
836,Indonesia,Ngujung,true,Bultman,25,-7.3058984,111.9149875
837,Argentina,Chivilcoy,false,Mallory,177,-34.5377407,-58.5521828
838,China,Hufeng,true,Calypso,42,29.710994,106.118868
839,Colombia,Sabanalarga,true,Mcguire,200,4.8413815,-72.9899505
840,Uganda,Adjumani,false,Hudson,11,3.3783808,31.7822278
841,Costa Rica,San Vicente,true,Bunker Hill,7,10.2838456,-84.3863987
842,Finland,Himanka,false,Manley,107,64.0615492,23.6542166
843,China,Beishan,true,Granby,109,28.39895,113.02064
844,China,Xushangqiao,true,Aberg,53,28.225095,116.549282
845,Philippines,Catayauan,false,Mifflin,79,18.1590139,121.6539966
846,China,Hali,true,Hazelcrest,155,44.6441724,-63.6010175
847,Luxembourg,Helmsange,false,Roth,116,49.6633939,6.1317337
848,Sweden,Linköping,false,Calypso,155,57.9869523,16.3149736
849,Poland,Lyski,true,Wayridge,190,50.12514,18.3810394
850,Zimbabwe,Esigodini,true,Waywood,129,-20.2906811,28.9383082
851,Argentina,Aluminé,true,Vera,139,-38.9642683,-68.0370766
852,New Caledonia,Tadine,true,Mallory,61,-21.5447866,167.8854865
853,Indonesia,Boro,true,Meadow Ridge,102,-8.3698126,118.2702036
854,Pakistan,Sakrand,false,Towne,39,26.1372068,68.2667265
855,Egypt,Ziftá,false,Jenifer,151,30.7066802,31.2447709
856,China,Youzha,true,Kedzie,189,30.673618,118.382379
857,China,Yiqian,true,Fairfield,144,39.949597,116.474285
858,Russia,Zheleznodorozhnyy,false,Briar Crest,184,53.437194,41.789046
859,China,Sikeshu,true,Leroy,55,33.6634952,112.6061178
860,Indonesia,Jaga,true,Blaine,88,-6.176506,106.8013241
861,Thailand,Lap Lae,false,Kennedy,50,13.6808985,99.4484062
862,Paraguay,Villa Hayes,true,Acker,153,-25.0913166,-57.527801
863,Canada,Richmond,false,Arizona,34,49.2725714,-123.1207968
864,Belarus,Prawdzinski,false,Everett,85,53.5234017,27.8299056
865,Pakistan,Barishāl,false,Anniversary,154,36.3163,74.6786
866,Indonesia,Caloue,true,Sugar,192,5.31494,95.9706
867,Uzbekistan,Pop,true,Reinke,19,40.8814636,71.1032591
868,Russia,Pskov,false,Meadow Valley,67,57.8282585,28.2416397
869,Sudan,Tandaltī,false,Maple Wood,123,13.0142682,31.8733386
870,New Zealand,Papatowai,true,Forest Run,20,-46.5603901,169.4690405
871,China,Beixiang,true,Eagle Crest,104,39.9041999,116.4073963
872,Italy,Genova,true,Southridge,0,44.4421587,8.7866738
873,China,Changtang,false,Morrow,77,27.1840722,114.9749001
874,Russia,Kaliningrad,true,Helena,104,54.8151488,20.2520662
875,Peru,Ilo,true,Hazelcrest,34,-17.6680839,-71.3468091
876,Indonesia,Kedungkrajan,false,Brentwood,6,-7.504714,112.358062
877,Indonesia,Bulumulyo,false,Sugar,187,-6.7332152,111.1950767
878,Poland,Śniadowo,true,Monument,16,53.0382065,21.9907815
879,Russia,Moshkovo,false,Moland,103,55.3040194,83.6056675
880,Croatia,Tisno,false,Myrtle,163,43.7974664,15.6421092
881,Indonesia,Pulosari,false,Spohn,151,-7.158502,109.263397
882,France,Senlis,false,Northland,65,49.2095093,2.5814197
883,Brazil,Anápolis,true,Tomscot,0,-16.328546,-48.953403
884,China,Xikou,true,Sachtjen,168,29.689847,121.28259
885,Russia,Serebryanyye Prudy,false,Carey,110,54.4691259,38.7201031
886,Russia,Burla,true,High Crossing,110,53.3347847,78.3407084
887,Cyprus,Pergamos,true,Florence,31,35.0486587,33.6958809
888,Canada,Ottawa,false,Calypso,146,45.4518103,-75.738755
889,United States,Orange,true,West,65,32.4237461,-104.2655282
890,Indonesia,Sidomulyo,false,Summerview,185,-5.5844754,105.4771084
891,Finland,Perho,false,Bluestem,54,61.5928356,24.5915028
892,Kazakhstan,Akkol’,false,Johnson,157,51.9956496,70.9359277
893,China,Zhongmen,false,Service,16,25.179836,119.08713
894,Argentina,Catriel,true,Mayfield,45,-34.6893026,-58.5247124
895,France,Bonneville,true,Prairieview,149,46.2983568,-0.8937702
896,Armenia,Chochkan,false,Nelson,146,41.1769352,44.8345384
897,Nicaragua,Granada,true,Marcy,45,11.9344073,-85.9560005
898,China,Kaoshan,false,Calypso,198,23.5466579,116.5148882
899,Kosovo,Dubova (Driloni),false,Mesta,75,42.71194,20.36972
900,United States,Garden Grove,true,Moose,159,33.6952452,-117.7639765
901,China,Shanyang,false,Jenna,112,33.532172,109.882289
902,Canada,Cookshire-Eaton,true,Tennyson,163,45.41675,-71.6324
903,Poland,Puszczykowo,true,Bunker Hill,1,52.2828507,16.8550365
904,France,Tournon-sur-Rhône,true,Morningstar,36,45.052484,4.8398662
905,El Salvador,Chirilagua,false,Monument,154,13.2206714,-88.1401188
906,Armenia,Areni,false,Service,139,39.7230741,45.1858986
907,Philippines,Carriedo,true,Moose,185,14.6004472,121.030802
908,Ukraine,Piskivka,true,Tony,3,50.6960614,29.5987334
909,Japan,Anan,true,Lawn,67,33.8597337,134.6589917
910,Saudi Arabia,Riyadh,true,Gerald,47,24.7135517,46.6752957
911,Russia,Bessonovka,true,Golf View,123,53.2770501,45.0300183
912,Vietnam,Tam Bình,false,Ryan,112,10.0679356,105.9464874
913,China,Yaosai,false,Trailsway,91,31.9311556,120.3086809
914,Indonesia,Sangiang,true,Bartillon,147,-5.9536723,105.8495796
915,Estonia,Põlva,true,Bunker Hill,179,58.0537462,27.0548658
916,Canada,Mont-Saint-Hilaire,false,Menomonie,168,45.5599168,-73.2004857
917,China,Maikun,false,Maywood,181,32.905305,101.755566
918,China,Jianba,true,Thompson,158,34.6040791,119.1782422
919,Yemen,Az Zāhir,true,3rd,13,13.9625642,45.4674656
920,Honduras,"Las Vegas, Santa Barbara",false,Erie,92,14.8753647,-88.0729754
921,Canada,La Ronge,false,Sage,151,55.10013,-105.28422
922,China,Xujiafang,true,Rigney,82,29.236985,110.66263
923,Indonesia,Cileueur,true,Rockefeller,37,-6.6274275,106.7529652
924,Jamaica,Moneague,false,Summer Ridge,148,18.2760947,-77.1168753
925,Afghanistan,Khadīr,true,Thompson,138,33.8629813,65.7609502
926,South Africa,Williston,true,Towne,141,-31.3393,20.9033999
927,Indonesia,Padangan,true,Crest Line,84,-7.1935036,111.6064513
928,China,Yangxi,false,Leroy,87,21.752396,111.617849
929,Spain,Girona,false,Magdeline,176,42.2470995,2.0763253
930,Mexico,San Miguel,false,East,20,19.3579802,-99.0806088
931,Honduras,Baja Mar,true,Glendale,154,15.8874377,-87.8537478
932,Syria,Bāniyās,true,Mandrake,31,35.1852624,35.9533322
933,Russia,Tim,false,Helena,88,55.796264,37.719368
934,Portugal,Briteiros Santa Leocádia,true,Anderson,64,41.5256088,-8.346058
935,France,Niort,true,Summit,77,46.1839042,-0.4738335
936,Ukraine,Koryukivka,true,Cody,101,51.7754831,32.2595792
937,Portugal,Pereiro,true,4th,16,42.0480121,-8.3359459
938,Indonesia,Bongsri,false,Roxbury,153,-6.728,111.049
939,Ireland,Skerries,true,Kenwood,118,53.5834008,-6.1349155
940,Portugal,Meirinhas,false,Pearson,11,39.8476302,-8.7086605
941,Russia,Safakulevo,false,Orin,106,54.9897886,62.547128
942,China,Sixi,true,Sunfield,26,27.720727,118.132068
943,Canada,Trail,false,Arizona,20,49.0965676,-117.71173
944,China,Xiadian,false,Blue Bill Park,181,35.621965,118.725698
945,Indonesia,Bokat,false,Melvin,112,1.0725136,121.499885
946,Libya,Şurmān,true,Springs,24,32.7473047,12.5642261
947,China,Hutang,true,Texas,105,32.501495,119.196466
948,Laos,Xiang Ngeun,false,Summerview,60,19.7600399,102.1832854
949,Nicaragua,Catarina,true,Westport,22,11.9104731,-86.0758979
950,Ukraine,Vendychany,false,Colorado,117,48.6184003,27.8023025
951,China,Guanli,false,Center,39,37.186035,120.701061
952,China,Guleluke,false,Redwing,78,39.763959,76.982549
953,Argentina,Aguilares,false,Village,91,-27.4308908,-65.6147813
954,Japan,Yorii,true,Muir,106,33.426956,130.6436108
955,Indonesia,Kekeri,false,Golf,134,-8.5575067,116.1270801
956,Philippines,Santa Lucia,true,Spohn,128,17.1056791,120.4557309
957,China,Daiyue,false,Stoughton,35,36.187989,117.041581
958,United States,Baltimore,false,Brentwood,115,39.3096984,-76.6701475
959,Indonesia,Tembeling,true,Debs,174,1.008763,104.470164
960,Philippines,Pasacao,false,Loftsgordon,112,13.5038354,123.057164
961,Ukraine,Kozyatyn,true,Portage,88,49.7149346,28.8363647
962,Greece,Íos,true,Everett,35,36.7225782,25.2825598
963,Panama,La Loma,true,Ridge Oak,121,9.315382,-82.157199
964,South Africa,Sasolburg,true,Redwing,108,-26.2171929,28.327702
965,China,Aiximan,true,Hansons,162,39.244385,76.499773
966,Russia,Ol’ginka,false,Chive,48,44.202131,38.8907294
967,Canada,Notre-Dame-des-Prairies,true,Sutherland,90,46.05007,-73.43245
968,Portugal,Praia da Barra,true,Bartelt,13,40.638059,-8.7470806
969,United States,Dallas,true,Meadow Ridge,28,32.6901244,-96.937016
970,United States,Pinellas Park,true,Old Gate,16,27.8436202,-82.7036033
971,Sweden,Solna,true,Bluestem,118,59.3544768,18.0283975
972,United Kingdom,Leeds,false,Scoville,127,53.8145,-1.56285
973,Russia,Engel’s,false,Sutherland,42,51.4753297,46.1136773
974,Vietnam,Qui Nhon,true,Sage,14,13.7829673,109.2196634
975,China,Xiongguan,false,Marquette,29,23.020673,113.751799
976,Portugal,Guilhabreu,false,Armistice,195,41.2922523,-8.6325611
977,China,Zigong,false,Monica,160,29.33903,104.778442
978,Philippines,Batu,true,Talmadge,111,16.4329878,121.1113259
979,Russia,Nizhnekamsk,false,Northland,74,55.6121118,51.8618714
980,China,Ganchazi,true,Scott,89,43.24417,127.181168
981,China,Doujia,false,Cherokee,77,34.2429849,108.9357233
982,Latvia,Vecpiebalga,true,Ludington,85,57.061272,25.817596
983,France,Saint-Étienne,true,Golf Course,92,45.4815563,4.3637137
984,France,Labège,false,Portage,36,42.7981285,1.5693759
985,Russia,Volosovo,false,Brickson Park,161,59.4430147,29.4885599
986,China,Chenyangzhai,true,Laurel,72,34.313074,108.715716
987,Ukraine,Vyzhnytsya,false,Mitchell,176,48.2521582,25.1973796
988,China,Chengji,true,Commercial,130,30.572815,104.066801
989,South Sudan,Kajok,false,Quincy,47,8.303998,27.993441
990,Ukraine,Knyazhichi,true,Hanover,143,50.4553587,30.7716386
991,Philippines,Nuing,false,Erie,178,13.1424635,123.7244858
992,Indonesia,Curug,true,Londonderry,177,-6.1869527,106.1698563
993,Brazil,Pedreira,false,Lakeland,83,-22.7485717,-46.8931368
994,Uruguay,Rafael Perazza,true,Londonderry,45,-34.5256988,-56.794578
995,United Kingdom,West End,true,Eastwood,20,53.46464,0.04134
996,China,Gasi,false,Nevada,105,31.092719,93.812858
997,Paraguay,Capitán Bado,true,North,169,-23.2585481,-55.541359
998,Indonesia,Jambubol,false,Twin Pines,149,-5.0898252,105.3241245
999,Dominican Republic,Villa Francisca,true,Hudson,15,18.4849304,-69.8887766
1000,Indonesia,Sidaraja,true,Rusk,177,-6.9854642,108.5730321
